point_id,rot_x,rot_y,rot_z,optimal_thresholds,optimal_lod
373,15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
373,15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
373,15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
373,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
373,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
373,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
374,-15.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
374,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
374,-15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
374,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
374,-15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
374,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
374,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
374,-15.0,315.0,0.0,0.182458;0.066309;0.016530;0.000668,2
374,0.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
374,0.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
374,0.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
374,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
374,0.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
374,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
374,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
374,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
374,15.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
374,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
374,15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
374,15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
374,15.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
374,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
374,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
374,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
375,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
375,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
375,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
375,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
375,-15.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
375,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
375,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
375,-15.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
375,0.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
375,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
375,0.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
375,0.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
375,0.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
375,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
375,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
375,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
375,15.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
375,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
375,15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
375,15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
375,15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
375,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
375,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
375,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
376,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
376,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
376,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
376,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
376,-15.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
376,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
376,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
376,-15.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
376,0.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
376,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
376,0.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
376,0.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
376,0.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
376,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
376,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
376,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
376,15.0,0.0,0.0,0.182458;0.066309;0.016530;0.000668,2
376,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
376,15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
376,15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
376,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
376,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
376,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
376,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
377,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
377,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
377,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
377,-15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
377,-15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
377,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
377,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
377,-15.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
377,0.0,0.0,0.0,0.182458;0.066309;0.016530;0.000668,2
377,0.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
377,0.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
377,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
377,0.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
377,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
377,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
377,0.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
377,15.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
377,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
377,15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
377,15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
377,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
377,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
377,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
377,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
378,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
378,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
378,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
378,-15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
378,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
378,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
378,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
378,-15.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
378,0.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
378,0.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
378,0.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
378,0.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
378,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
378,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
378,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
378,0.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
378,15.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
378,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
378,15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
378,15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
378,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
378,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
378,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
378,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
379,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
379,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
379,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
379,-15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
379,-15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
379,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
379,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
379,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
379,0.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
379,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
379,0.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
379,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
379,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
379,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
379,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
379,0.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
379,15.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
379,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
379,15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
379,15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
379,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
379,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
379,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
379,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
380,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
380,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
380,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
380,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
380,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
380,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
380,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
380,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
380,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
380,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
380,0.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
380,0.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
380,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
380,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
380,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
380,0.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
380,15.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
380,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
380,15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
380,15.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
380,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
380,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
380,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
380,15.0,315.0,0.0,0.182458;0.066309;0.016530;0.000668,2
381,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
381,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
381,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
381,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
381,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
381,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
381,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
381,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
381,0.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
381,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
381,0.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
381,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
381,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
381,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
381,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
381,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
381,15.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
381,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
381,15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
381,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
381,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
381,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
381,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
381,15.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
382,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
382,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
382,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
382,-15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
382,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
382,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
382,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
382,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
382,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
382,0.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
382,0.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
382,0.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
382,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
382,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
382,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
382,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
382,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
382,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
382,15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
382,15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
382,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
382,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
382,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
382,15.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
383,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
383,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
383,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
383,-15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
383,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
383,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
383,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
383,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
383,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
383,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
383,0.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
383,0.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
383,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
383,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
383,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
383,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
383,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
383,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
383,15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
383,15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
383,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
383,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
383,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
383,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
384,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
384,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
384,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
384,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
384,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
384,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
384,-15.0,270.0,0.0,0.243277;0.088412;0.022040;0.000891,1
384,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
384,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
384,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
384,0.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
384,0.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
384,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
384,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
384,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
384,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
384,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
384,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
384,15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
384,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
384,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
384,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
384,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
384,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
385,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
385,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
385,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
385,-15.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
385,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
385,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
385,-15.0,270.0,0.0,0.182458;0.066309;0.016530;0.000668,2
385,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
385,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
385,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
385,0.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
385,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
385,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
385,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
385,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
385,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
385,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
385,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
385,15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
385,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
385,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
385,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
385,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
385,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
386,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
386,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
386,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
386,-15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
386,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
386,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
386,-15.0,270.0,0.0,0.243277;0.088412;0.022040;0.000891,1
386,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
386,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
386,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
386,0.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
386,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
386,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
386,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
386,0.0,270.0,0.0,0.182458;0.066309;0.016530;0.000668,2
386,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
386,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
386,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
386,15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
386,15.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
386,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
386,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
386,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
386,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
387,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
387,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
387,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
387,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
387,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
387,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
387,-15.0,270.0,0.0,0.243277;0.088412;0.022040;0.000891,1
387,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
387,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
387,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
387,0.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
387,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
387,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
387,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
387,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
387,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
387,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
387,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
387,15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
387,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
387,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
387,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
387,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
387,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
388,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
388,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
388,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
388,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
388,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
388,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
388,-15.0,270.0,0.0,0.182458;0.066309;0.016530;0.000668,2
388,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
388,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
388,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
388,0.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
388,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
388,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
388,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
388,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
388,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
388,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
388,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
388,15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
388,15.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
388,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
388,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
388,15.0,270.0,0.0,0.182458;0.066309;0.016530;0.000668,2
388,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
389,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
389,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
389,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
389,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
389,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
389,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
389,-15.0,270.0,0.0,0.243277;0.088412;0.022040;0.000891,1
389,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
389,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
389,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
389,0.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
389,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
389,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
389,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
389,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
389,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
389,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
389,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
